PDOid,natural_tair,natural_preci,natural_available_water,natural_shannon_x,natural_shannon_y,natural_simpson,natural_evenness,natural_Shift_area_[km²],natural_Shift_area_[% tot],social_Total_dependency,social_Aging_Index,"financial_Liabilities / Current assets,Buildings Machinery",financial_Liabilities / Total assets,financial_cash flow/ liabilities,financial_Wages €/h unpaid labour,financial_Cost-income ratio,financial_Return on equity,financial_Return on assets,financial_Subsidy % / of net income,financial_Subsidy Dependency (%of Income),legal_Irrigation,legal_Amendment,legal_Nr Varieties,legal_PDO_age,human_labour_total,human_labour_regular,human_labour_sol_holder,human_labour_family,human_labour_regular_non_family,human_labour_non_regular,human_labour_farm_man,human_labour_regular_perc,human_human_resources_2020,human_training_managers_2016,human_route,physical_road_lenght,physical_machinery_per_area,physical_machines_buildings_per_area,social_POP_density,social_POP_density_agr
PDO-IT-A1486,0.358276309949178,0.1279195944829916,0.2515772348835455,0.2944308092416258,0.3954082237309492,0.0434855795817919,0.2164952481278272,0.0,0.0,0.1777790151520113,0.391486990441078,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,0.0,0.6842105263157895,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.5526832316057051,1.0,0.1511684190995048,0.2985214330342359,0.0271159870322189,0.0186855846351727
PDO-IT-A1488,0.16662605614022313,0.05837044640354187,0.2652777443365169,0.32429231064482866,0.5952838416598409,0.11821066434204598,0.3609842172076173,0.0,0.0,0.26196506609472514,0.5295705241588122,0.9201639971245469,0.8886177868407792,0.08388148953519971,0.34979077276062837,0.24694039232340032,0.14886322265596436,0.25214380868046954,0.9665596340211721,0.9578127489517826,1.0,0.0,0.6917293233082706,0.8394106604471242,0.3115720009427293,0.31800408024481464,0.36199851411589895,0.055463690230122605,0.20711297071129703,0.12347729789590248,0.3564304461942257,0.9234808327609458,0.5499999999999999,0.8639155292255759,0.8128264174021832,0.6293914491607409,0.15116841909950482,0.29852143303423595,0.3521241654216924,0.20973668609169335
PDO-IT-A1490,0.33854891677450283,0.09395214217247712,0.25769103306969776,0.37980923513935183,0.6419621668876156,0.1234631181692014,0.36891235965222763,0.0,0.0,0.17029906567816613,0.21894550420274828,0.9201639971245467,0.8886177868407792,0.0838814895351997,0.34979077276062825,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211723,0.9578127489517824,1.0,0.0,0.4135338345864661,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.36199851411589884,0.0554636902301226,0.207112970711297,0.1234772978959025,0.35643044619422576,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.6411184048798136,0.7597794960843118,0.1511684190995048,0.2985214330342359,0.03608434829563124,0.023790660689038703
PDO-IT-A1491,0.22946837110585,0.12267559267134945,0.26123381058859496,0.3096689645978618,0.6849322700266711,0.2654759420901028,0.4615795931832953,0.0,0.0,0.2756636183717407,0.46790658562532667,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,0.0,0.6691729323308271,0.2543375618635872,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.7416905098214186,0.2040847775916249,0.1511684190995048,0.2985214330342359,0.40773307857894,0.24615744369336057
PDO-IT-A1493,0.3208299995570174,0.0859399264941057,0.2795575174962398,0.2071408315475945,0.3954082237309492,0.0434855795817919,0.2164952481278272,0.0,0.0,0.3284526799321698,0.6561238505971174,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,0.0,0.6691729323308271,0.2543375618635872,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.6537750887240856,1.0,0.1511684190995048,0.2985214330342359,0.0372914138346434,0.0357026263357993
PDO-IT-A1495,0.15992206260386152,0.06318692789463821,0.26634728477280845,0.3162524249467978,0.5952838416598409,0.11821066434204598,0.3609842172076173,0.0,0.0,0.26727565655970137,0.5152793930218351,0.9201639971245469,0.8886177868407792,0.08388148953519972,0.34979077276062837,0.24694039232340032,0.14886322265596436,0.25214380868046954,0.9665596340211721,0.9578127489517826,1.0,0.0,0.4060150375939849,0.20501735024745432,0.3115720009427293,0.31800408024481464,0.36199851411589895,0.05546369023012261,0.20711297071129703,0.12347729789590248,0.35643044619422576,0.9234808327609458,0.5499999999999999,0.8639155292255759,0.806445768872562,0.6120663215883577,0.1511684190995048,0.29852143303423595,0.2859236209590498,0.17476193949962796
PDO-IT-A1496,0.2772085086108771,0.09479947258089477,0.2785440163231535,0.22435078741196282,0.39540822373094914,0.043485579581791896,0.2164952481278272,0.0,0.0,0.2658978505974448,0.5450376432582387,0.9201639971245469,0.8886177868407792,0.0838814895351997,0.34979077276062837,0.2469403923234003,0.14886322265596438,0.25214380868046954,0.9665596340211722,0.9578127489517825,1.0,0.0,0.6766917293233082,0.518800841913647,0.31157200094272924,0.31800408024481464,0.36199851411589895,0.05546369023012259,0.207112970711297,0.12347729789590249,0.35643044619422565,0.9234808327609457,0.5499999999999999,0.8639155292255759,0.6593591232451316,0.9216867503344989,0.15116841909950482,0.29852143303423595,0.1233421601724888,0.08458703991783875
PDO-IT-A1497,0.4851224193466527,0.1496296927016941,0.318655404830386,0.41120904775803774,0.4932541535969054,0.06649494190302399,0.2799634670056835,0.13902439024390426,0.06472012235459118,0.2875461545867085,0.5703970010947623,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.14886322265596438,0.2521438086804696,0.9665596340211723,0.9578127489517824,1.0,0.0,0.6766917293233082,0.2050173502474543,0.31157200094272924,0.31800408024481464,0.3619985141158989,0.0554636902301226,0.207112970711297,0.12347729789590249,0.3564304461942257,0.9234808327609457,0.5499999999999999,0.863915529225576,0.8392703617828617,0.6682268578466004,0.1511684190995048,0.29852143303423595,0.2921574341249429,0.26634541331385586
PDO-IT-A1498,0.2701688893444749,0.09348763261594739,0.25244660177659417,0.22668883789857128,0.6670025843533052,0.23602288654049142,0.44146051798815966,0.0,0.0,0.20486959013346304,0.4302407951961046,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,0.0,0.6766917293233082,0.518800841913647,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.12347729789590249,0.3564304461942257,0.9234808327609457,0.5499999999999999,0.863915529225576,0.4625435941328095,0.37094506396466664,0.1511684190995048,0.2985214330342359,0.13637128630734757,0.10194492321318552
PDO-IT-A1510,0.3088744794213752,0.11903442607064141,0.28209097069759304,0.34158052980248305,0.46063884364158664,0.0588251544626133,0.2588073940463981,0.0,0.0,0.28246736761924934,0.508333403049316,0.9201639971245469,0.8886177868407792,0.0838814895351997,0.34979077276062837,0.2469403923234003,0.14886322265596438,0.25214380868046954,0.9665596340211722,0.9578127489517825,1.0,0.0,0.6842105263157895,0.2050173502474543,0.31157200094272924,0.31800408024481464,0.36199851411589895,0.0554636902301226,0.207112970711297,0.12347729789590249,0.35643044619422565,0.9234808327609457,0.5499999999999999,0.8639155292255759,0.8305662656503833,0.6457123489850222,0.15116841909950482,0.29852143303423595,0.19282452464477115,0.12275854721971048
PDO-IT-A1512,0.4067261229471237,0.07939116900421772,0.2712842930082377,0.3025969120799306,0.46431288104836566,0.08131260084720009,0.30280236790643766,0.020325203252032117,0.010557152676196826,0.30723603212502376,0.5414468886457854,0.9201639971245469,0.8886177868407792,0.0838814895351997,0.34979077276062837,0.2469403923234003,0.14886322265596438,0.25214380868046954,0.9665596340211722,0.9578127489517825,1.0,0.0,0.6691729323308272,0.2050173502474543,0.31157200094272924,0.31800408024481464,0.36199851411589895,0.0554636902301226,0.207112970711297,0.12347729789590249,0.35643044619422565,0.9234808327609457,0.5499999999999999,0.8639155292255759,0.7552072067643157,0.14434054782204575,0.15116841909950482,0.29852143303423595,0.6782308237236614,0.5099221506866699
PDO-IT-A1513,0.3721388693413294,0.11498362011478566,0.30152830011777987,0.3800591540178755,0.4515766591752121,0.06593984234322439,0.26349049984591183,0.0543478260869581,0.02103487206659136,0.2660705296753728,0.5281401824137055,0.9201639971245469,0.8886177868407793,0.0838814895351997,0.34979077276062837,0.2469403923234003,0.1488632226559644,0.2521438086804695,0.9665596340211721,0.9578127489517824,1.0,0.0,0.6691729323308271,0.36481028499914675,0.31157200094272924,0.3180040802448147,0.3619985141158989,0.055463690230122584,0.20711297071129703,0.12347729789590249,0.3564304461942256,0.9234808327609458,0.5499999999999998,0.8639155292255761,0.7928458297144318,0.709959988851628,0.15116841909950485,0.2985214330342359,0.31858214154345965,0.2520163679108274
PDO-IT-A1514,0.32108278648047395,0.12765908292365966,0.32401962966664205,0.39018798626401624,0.3906930482545817,0.04432724577914897,0.2148852826503845,0.0,0.0,0.2665057255941605,0.565375342793343,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.24694039232340026,0.1488632226559644,0.2521438086804696,0.9665596340211723,0.9578127489517824,0.0,0.0,0.6766917293233082,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.774594710174758,0.9775397937269066,0.1511684190995048,0.2985214330342359,0.1595673110664074,0.11748559949099245
PDO-IT-A1515,0.3517645365930313,0.1276290718869532,0.2588099233747617,0.4265627889272625,0.3954082237309492,0.0434855795817919,0.2164952481278272,0.0,0.0,0.2132312584388467,0.4098732655551225,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,,1.0,0.6691729323308271,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.7089457163248323,1.0,0.1511684190995048,0.2985214330342359,0.1207931106313352,0.0604726933205323
PDO-IT-A1518,0.6356336544743512,0.2414437417965455,0.3031493380791001,0.1856392581470913,0.4932541535969054,0.066494941903024,0.2799634670056835,0.0,0.0,0.2781243053103709,0.4156816798189654,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,0.0,0.6842105263157895,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.8166680699550286,1.0,0.1511684190995048,0.2985214330342359,0.0927137521809944,0.0656124191537261
PDO-IT-A1519,0.3882572073305628,0.07198337924430917,0.1924665099483868,0.006790048202445401,0.6849322700266711,0.2654759420901028,0.4615795931832953,0.0,0.0,0.2871950220575509,0.4114691939160397,0.9201639971245469,0.8886177868407792,0.0838814895351997,0.34979077276062837,0.24694039232340032,0.14886322265596444,0.25214380868046954,0.9665596340211725,0.9578127489517823,1.0,0.0,0.6691729323308272,1.0,0.31157200094272913,0.3180040802448147,0.36199851411589895,0.0554636902301226,0.20711297071129703,0.12347729789590248,0.35643044619422565,0.9234808327609458,0.5499999999999999,0.8639155292255759,0.0,0.2144872439249649,0.15116841909950482,0.2985214330342359,0.24884768293568912,0.6537880431977074
PDO-IT-A1669,0.2648672155202532,0.08203497182823925,0.2993918652337867,0.5028051175753224,0.5689349090428449,0.1470414824671032,0.4561738670117572,0.0,0.0,0.3371526878223659,0.6662657063441577,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,0.0,0.6691729323308271,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.895043000349329,0.5411602043698719,0.1511684190995048,0.2985214330342359,0.7813556435886623,0.7010977959947308
PDO-IT-A1671,0.4058225324196094,0.1238673821613031,0.255269810969017,0.3492046891831818,0.6849322700266711,0.2654759420901028,0.4615795931832953,0.0,0.0,0.2069762296573545,0.4127499136286445,0.9201639971245468,0.8886177868407792,0.0838814895351997,0.3497907727606283,0.2469403923234003,0.1488632226559644,0.2521438086804696,0.9665596340211724,0.9578127489517824,1.0,1.0,0.4060150375939849,0.3648102849991468,0.3115720009427292,0.3180040802448147,0.3619985141158989,0.0554636902301226,0.207112970711297,0.1234772978959025,0.3564304461942257,0.9234808327609456,0.5499999999999999,0.8639155292255759,0.5847728138870003,0.441706595906137,0.1511684190995048,0.2985214330342359,0.0916820691905175,0.0836210717563438
PDO-LU-A0452,0.13710248875997458,0.04306617313637193,0.3191424486070947,0.635200107042119,0.58201214179775,0.3064307711925926,0.8929812329925023,0.07317073170731622,0.04938239807348744,0.48929677326306176,0.8494578045786564,0.8769938332404122,0.7617984209080992,0.21569525880479942,0.6273701065737197,0.3695900598296206,0.3486723290398452,0.45902363167694643,0.8430022998463486,0.9207839683072446,,1.0,0.10526315789473678,1.0,0.027024903763060704,0.027881672900374008,0.025631500742942005,0.0064076064489458,0.021129707112970696,0.008305647840531501,0.0248468941382327,0.9440514651451616,1.0,0.966346515630244,0.8227939741767846,0.12496343432550268,1.0,0.6423503449700734,0.321035739998385,0.2543614091722501
PDO-MT-A1629,0.0784150403293452,0.01937952534114671,0.09546302992205938,0.2799012024916668,,,,0.0,0.0,0.3660273037542661,0.6848461672524877,0.9542423296321253,0.9083610317219699,0.016954745935451796,0.07399093014386829,0.19209231786591002,0.17067723945724952,0.10972362091979312,0.9410561852338667,0.85393080293556,,1.0,0.21052631578947353,0.2543375618635872,0.041480084845628,0.0442876572594355,0.05924962852897472,0.0106793440815764,,,0.05966754155730528,1.0,0.8312500000000002,0.2599498618511085,0.0,0.017604078523647537,0.9793480597194785,1.0,0.6408408574114549,0.5553905996140847
PDO-MT-A1630,0.047278912305991835,0.015227129012252039,0.09205771305676384,0.05593858968353825,,,,0.0,0.0,0.41666590822904803,0.6663184986113804,0.9542423296321254,0.9083610317219695,0.016954745935451793,0.07399093014386832,0.19209231786591002,0.17067723945724958,0.10972362091979307,0.9410561852338666,0.8539308029355598,1.0,1.0,0.22556390977443605,0.25433756186358714,0.04148008484562798,0.0442876572594355,0.05924962852897469,0.010679344081576406,,,0.059667541557305304,1.0,0.8312499999999997,0.2599498618511085,0.0,0.020439815178783103,0.9793480597194781,1.0,0.9558761623364808,0.9025012281415097
PDO-NL-02114,0.09293287965643898,0.05793917138344135,0.3290595729276514,0.32701020362412997,,,,0.09214092140921121,0.10429804126141048,0.3249173155124155,0.5995919461831212,0.5436420154773884,0.4421703133941862,0.0017200635927682,0.1436211576002445,0.0674026718229281,0.095013023763226,0.1395248170014723,0.9376055264771525,0.9090986049162922,,0.0,0.0676691729323308,0.0773081517720006,0.0908162463665645,0.0771846310778646,0.0525631500742942,0.0168113545542235,0.0805439330543933,0.1362126245847176,0.0566929133858267,0.6284786166915101,1.0,0.7278639598857586,0.4399044151002156,0.17032115166954737,0.8654923384974492,0.5499814023109553,0.6909013791845635,0.4334646631823429
PDO-NL-02168,0.1473396098293578,0.0689402371378869,0.339605298484902,0.3401893566452162,,,,0.6097560975609754,0.8411057318685634,0.3318037781516886,0.4976567076742791,0.5436420154773884,0.4421703133941862,0.0017200635927682,0.1436211576002445,0.0674026718229281,0.095013023763226,0.1395248170014723,0.9376055264771525,0.9090986049162924,,0.0,0.0827067669172932,0.0618920302633824,0.0908162463665645,0.0771846310778646,0.0525631500742942,0.0168113545542235,0.0805439330543933,0.1362126245847176,0.0566929133858267,0.6284786166915101,1.0,0.7278639598857586,0.4370172457408576,0.2571615439999316,0.8654923384974492,0.5499814023109553,0.6190597766858277,0.416351692933127
PDO-NL-02169,0.0191259449067834,0.0133775369964502,0.3373217309655607,0.3268380807682883,,,,0.0,0.0,0.2218660368590788,0.6976604414509975,0.5436420154773884,0.4421703133941862,0.0017200635927682,0.1436211576002445,0.0674026718229281,0.095013023763226,0.1395248170014723,0.9376055264771525,0.9090986049162924,,0.0,0.0300751879699248,0.0407304169747994,0.1015005106449839,0.1059163549812988,0.1079123328380386,0.0350006889899407,0.0334728033472803,0.0249169435215946,0.1042869641294838,0.9633856825429452,1.0,0.6897266256556802,0.482696947791882,0.3794702994117911,0.8654923384974492,0.5499814023109553,0.2369113784042844,0.1222179358781972
PDO-NL-02230,0.0189821861168108,0.011798718413154,0.3396621515174469,0.4647893332726618,,,,0.0,0.0,0.1738282197985365,0.6353799434978857,0.5436420154773884,0.4421703133941862,0.0017200635927682,0.1436211576002445,0.0674026718229281,0.095013023763226,0.1395248170014723,0.9376055264771525,0.9090986049162924,,0.0,0.0300751879699248,0.0618920302633824,0.1512294759996857,0.1519041142468548,0.1385586924219911,0.0425795783381562,0.0893305439330544,0.0753045404208195,0.1377077865266841,0.8955966162572937,1.0,0.6799639844257315,0.6067502943805723,0.4626284343333513,0.8654923384974492,0.5499814023109553,0.2276842142413619,0.1159806424084641
PDO-NL-02402,0.0182138866887812,0.0075624865574196,0.3280709073036689,0.5006326657582807,,,,0.0,0.0,0.2754600903261565,0.7208020968410424,0.5436420154773884,0.4421703133941862,0.0017200635927682,0.1436211576002445,0.0674026718229281,0.095013023763226,0.1395248170014723,0.9376055264771525,0.9090986049162924,,0.0,0.0676691729323308,0.0268502190113203,0.1512294759996857,0.1519041142468548,0.1385586924219911,0.0425795783381562,0.0893305439330544,0.0753045404208195,0.1377077865266841,0.8955966162572937,1.0,0.6799639844257315,0.4911014861010241,0.3389384192605816,0.8654923384974492,0.5499814023109553,0.3031351477767679,0.1476503794483659
PDO-PT-A0038,0.49198399626673683,0.35834469476903347,0.4660205426779918,0.04751115501620712,0.5023045254482905,0.16456650227486663,0.8151199984727797,0.06142728093947557,0.09984213747969253,0.32404813003426913,0.6162366472196028,0.7456161203677071,0.880314941114361,0.0091989994914653,0.2546280845041598,0.12433292645900271,0.07565634960238228,0.2407718954577351,0.8865932581501618,0.857316395193771,,0.0,0.14285714285714274,0.620513112236191,0.08398145965904623,0.08568514110846655,0.08673848439821691,0.031762436268430394,0.0175732217573221,0.0332225913621262,0.08713910761154853,0.9232970702832339,0.46875000000000006,0.3010394814919574,0.0,0.060012789885534636,0.212144246712942,0.07375053958073241,0.45134060715951707,0.6517451549415416
PDO-PT-A0039,0.4919839972570728,0.3583446950426571,0.4660205426779918,0.047511155016207125,0.5023045254482905,0.16456650227486663,0.8151199984727797,0.06142728093947557,0.09984213747969253,0.32404813003426913,0.6162366472196028,0.7456161203677071,0.880314941114361,0.0091989994914653,0.2546280845041598,0.12433292645900271,0.07565634960238228,0.2407718954577351,0.8865932581501618,0.857316395193771,,0.0,0.2030075187969924,0.3010410148472609,0.08398145965904623,0.08568514110846655,0.08673848439821691,0.031762436268430394,0.0175732217573221,0.0332225913621262,0.08713910761154853,0.9232970702832339,0.46875000000000006,0.3010394814919574,0.0,0.060012789885534636,0.212144246712942,0.07375053958073241,0.45134060715951707,0.6517451549415416
PDO-PT-A1444,0.4216814289965293,0.237625260944979,0.3920297956400146,0.385878089981907,0.3254872526697042,0.0587533095546145,0.4852311089724324,0.0,0.0,0.4344924506227111,0.6647521726789003,0.7456161203677072,0.8803149411143608,0.0091989994914653,0.2546280845041597,0.1243329264590027,0.0756563496023823,0.2407718954577351,0.8865932581501615,0.8573163951937712,,0.0,0.0601503759398496,0.518800841913647,0.0944300416372063,0.0979258755525331,0.1017830609212481,0.0163290615957007,,0.0271317829457364,0.1030621172353455,0.952186879918794,0.34375,0.274050532539903,0.0,0.1181844913130207,0.212144246712942,0.0737505395807324,0.0766717801323857,0.0744703349938878
PDO-PT-A1445,0.8003835451327277,0.26266302700618793,0.4036661119686625,0.2221947938309891,0.3254872526697042,0.0587533095546145,0.4852311089724325,0.2891986062717747,0.36511400180367165,0.34355153902572627,0.6171150727331189,0.7456161203677071,0.8803149411143608,0.0091989994914653,0.2546280845041597,0.12433292645900271,0.07565634960238231,0.2407718954577351,0.8865932581501614,0.8573163951937711,,0.0,0.06766917293233078,0.518800841913647,0.09443004163720628,0.09792587555253308,0.1017830609212481,0.0163290615957007,,0.0271317829457364,0.10306211723534552,0.952186879918794,0.34375,0.274050532539903,0.0,0.10222695509671247,0.212144246712942,0.0737505395807324,0.056434400709527814,0.09001930406266592
PDO-PT-A1446,0.18648649833426884,0.08103355623324895,0.347505884664096,0.5052783699229444,0.3254872526697042,0.0587533095546145,0.4852311089724324,0.0,0.0,0.3000237553992014,0.6278542449599638,0.7456161203677072,0.8803149411143608,0.0091989994914653,0.2546280845041597,0.1243329264590027,0.0756563496023823,0.2407718954577351,0.8865932581501615,0.8573163951937712,,0.0,0.075187969924812,0.518800841913647,0.0944300416372063,0.0979258755525331,0.1017830609212481,0.0163290615957007,,0.0271317829457364,0.1030621172353455,0.952186879918794,0.34375,0.274050532539903,0.0,0.0763300379945739,0.212144246712942,0.0737505395807324,0.10605009237979555,0.06094638011507543
PDO-PT-A1449,0.09998118998102501,0.03949277760213326,0.13537077926083566,0.37957794210344786,0.7207690068917134,0.3277254292005125,0.5879422495372311,0.0,0.0,0.28621870685572465,0.5559265631444144,0.9649910447077552,0.9187232250424151,0.431390517609599,0.24448286372313788,0.6330381551260482,0.34733587497277985,0.49157293325043744,0.8892049325331344,0.8892392085547056,,0.0,0.09022556390977442,0.620513112236191,0.1018147537119962,0.09656579394763679,0.0833952451708766,0.021496486151302105,,,0.08416447944007,0.7988379196466526,0.40000000000000013,0.30191913132194304,0.0,0.22642839404300744,0.07940415567382272,0.022420173069512703,0.3355862811656009,0.3075541178224425
PDO-PT-A1450,0.10211693614433821,0.032959077071835846,0.15690371833290023,0.3749270985944614,0.7207690068917134,0.3277254292005125,0.5879422495372313,0.0,0.0,0.2945293288340065,0.5464669092444787,0.9649910447077552,0.9187232250424154,0.43139051760959884,0.24448286372313782,0.6330381551260482,0.34733587497277985,0.4915729332504372,0.889204932533134,0.8892392085547055,,0.0,0.1203007518796992,0.620513112236191,0.10181475371199619,0.09656579394763679,0.0833952451708766,0.021496486151302105,,,0.08416447944007,0.7988379196466526,0.4000000000000001,0.30191913132194304,0.0,0.15486387491139972,0.07940415567382271,0.022420173069512703,0.3272301976707318,0.2675205927994237
PDO-PT-A1452,0.08530688500921306,0.030802384074129135,0.1641540387023186,0.48710859312457083,0.7207690068917135,0.3277254292005125,0.5879422495372312,0.0,0.0,0.2887829325991768,0.6198735155895526,0.9649910447077552,0.9187232250424152,0.4313905176095989,0.2444828637231378,0.6330381551260483,0.3473358749727799,0.4915729332504373,0.8892049325331342,0.8892392085547055,,0.0,0.1052631578947368,0.620513112236191,0.1018147537119962,0.0965657939476368,0.0833952451708766,0.0214964861513021,,,0.08416447944007,0.7988379196466525,0.4000000000000001,0.301919131321943,0.0,0.17547097174516613,0.0794041556738227,0.0224201730695127,0.5093871073873321,0.5725269729101465
PDO-PT-A1454,0.0924308903497018,0.0459536023689106,0.1875355115513367,0.2823191574780898,0.7207690068917135,0.3277254292005125,0.5879422495372311,0.0,0.0,0.220435867783274,0.4464617070670419,0.9649910447077552,0.9187232250424152,0.43139051760959896,0.24448286372313782,0.6330381551260482,0.34733587497277985,0.49157293325043744,0.8892049325331343,0.8892392085547055,,0.0,0.09022556390977442,0.620513112236191,0.1018147537119962,0.0965657939476368,0.0833952451708766,0.021496486151302098,,,0.08416447944007,0.7988379196466525,0.4,0.301919131321943,0.0,0.18021455866835845,0.07940415567382271,0.022420173069512696,0.1517733679756774,0.14075828513895836
PDO-PT-A1455,0.3586783287860475,0.13128620316707282,0.36665380101538847,0.10629242344632395,,,,0.0,0.0,0.1789929911343202,0.37454877361823236,0.9030211846795761,0.8547777508148935,0.4074243777423987,0.21608282446989682,0.3439081708296412,0.4376062958559413,0.5094402020607889,0.9017671940982134,0.9122703077673256,,0.0,0.05263157894736839,0.6205131122361913,0.7125461544504677,0.7278986739204354,0.7533432392273405,0.23418768085985942,0.23242677824267777,0.28017718715393136,0.7545056867891514,0.9249577624026489,0.5500000000000002,0.43489235637172485,0.6222299152516301,0.05355904982574412,0.22369890264102926,0.09160230950170559,0.09734673538454747,0.15027764399884297
PDO-PT-A1457,0.08386822296284582,0.028785182227277512,0.1867035175087116,0.2881647124438679,,,,0.0,0.0,0.31003496068741965,0.6596488167970486,0.9542230696191647,0.9460985179428932,0.41940744767599897,0.15734851427708257,0.44634814543155776,0.4667123364457966,0.40763984422404226,0.9242948629280323,0.9487585825099425,,1.0,0.12030075187969921,0.620513112236191,0.07188310157907139,0.06749404964297853,0.05256315007429421,0.013159707868265097,0.06757322175732208,0.0664451827242525,0.05529308836395451,0.7828607088441095,1.0,0.5322366032314302,0.7347887493826278,0.3517096523995614,0.1395007683705987,0.04659169854532071,0.4477245085024249,0.4193839667846872
PDO-PT-A1460,0.08386822207154349,0.02878518211782807,0.1867035175087116,0.2881647124438679,,,,0.0,0.0,0.31003496068741965,0.6596488167970486,0.9542230696191647,0.9460985179428932,0.41940744767599897,0.15734851427708257,0.44634814543155776,0.4667123364457966,0.40763984422404226,0.9242948629280323,0.9487585825099425,,1.0,0.21804511278195485,0.620513112236191,0.07188310157907139,0.06749404964297853,0.05256315007429421,0.013159707868265097,0.06757322175732208,0.0664451827242525,0.05529308836395451,0.7828607088441095,1.0,0.5322366032314302,0.7347887493826278,0.3517096523995614,0.1395007683705987,0.04659169854532071,0.4477245085024249,0.4193839667846872
PDO-PT-A1461,0.17834889147903701,0.0685262096036998,0.24099759406470522,0.3022558318717816,,,,0.0487804878048853,0.04797348352450683,0.319564339619995,0.6652932882637507,0.9542230696191648,0.9460985179428932,0.41940744767599886,0.1573485142770826,0.4463481454315577,0.4667123364457965,0.40763984422404215,0.924294862928032,0.9487585825099426,,0.0,0.0676691729323308,0.620513112236191,0.0718831015790714,0.0674940496429785,0.052563150074294206,0.0131597078682651,0.0675732217573221,0.0664451827242525,0.0552930883639545,0.7828607088441094,1.0,0.5322366032314301,0.8713884224753757,0.18220126165567097,0.1395007683705987,0.0465916985453207,0.43342732107884824,0.6229613358087563
PDO-PT-A1462,0.10153358207778469,0.03622637133232292,0.22001260663342168,0.13721175725786056,,,,0.0048780487804881405,0.00407162196088852,0.3529381819794347,0.6768100355830602,0.9542230696191648,0.9460985179428933,0.4194074476759989,0.1573485142770826,0.4463481454315577,0.4667123364457965,0.4076398442240422,0.9242948629280321,0.9487585825099426,,0.0,0.0827067669172932,0.620513112236191,0.0718831015790714,0.0674940496429785,0.0525631500742942,0.0131597078682651,0.0675732217573221,0.0664451827242525,0.0552930883639545,0.7828607088441093,1.0,0.5322366032314301,0.9629723822817715,0.07705646328757527,0.1395007683705987,0.0465916985453207,1.0,1.0
